Theta,Alpha,Spatial Frequency,Visibilities Squared,Expected Value,Chi-Squared Value
1.35,0.02,41.481052110995975,0.7317271915755412,0.8321287460733715,0.01211407753084876
1.35,0.02,41.67577416459906,0.7452200764701835,0.8306681113529873,0.008789751966571146
1.35,0.02,41.87228456450208,0.7038593489181497,0.8291892967420693,0.01894331714514698
1.35,0.02,42.07061720792638,0.7451273196586894,0.8276919437259926,0.008236055937294288
1.35,0.02,42.27078829504064,0.7224362510385437,0.8261758251734213,0.013026160913661137
1.35,0.02,42.47282971611503,0.7275768957632791,0.8246405934181728,0.011424809156421266
1.35,0.02,42.676764650038756,0.7194416714628228,0.8230859646777,0.013051054175389565
1.35,0.02,42.882622998511444,0.7119304780846349,0.8215116019222661,0.014616984925618247
1.35,0.02,43.09042888215269,0.7166295712015653,0.819917210164798,0.013011479976685492
1.35,0.02,43.30021005271624,0.7281480182883304,0.8183024646414196,0.00993254273136481
1.35,0.02,43.511994791735766,0.7257943084112362,0.8166670343821222,0.01011165135571746
1.35,0.02,43.725815223352406,0.7082673703366148,0.8150105564735919,0.013980319268468924
1.35,0.02,43.94169749234296,0.7252117292519829,0.8133327120751057,0.009547516653917692
1.35,0.02,44.15967491465589,0.72347882333602,0.8116331245052485,0.009574745756430485
1.35,0.02,54.55985337379823,0.7253741551439242,0.724944933735548,2.5413105028423483e-07
1.35,0.02,54.79693580559089,0.7306173856207016,0.7228591575589068,8.326670836139195e-05
1.35,0.02,55.03603265980036,0.7176459660588054,0.7207515465955954,1.33813524452974e-05
1.35,0.02,55.27717339900436,0.7087914384367745,0.7186217928308015,0.0001344738894314594
1.35,0.02,55.52038059600858,0.6971141567719238,0.7164696493109786,0.0005228903859217034
1.35,0.02,55.76568090851811,0.6923640134894922,0.714294833423577,0.0006733366118246074
1.35,0.02,56.013101454728435,0.7033909867792298,0.7120970588675776,0.00010644011271166115
1.35,0.02,56.26267365447002,0.7135135064685502,0.7098760014944983,1.8639089655652943e-05
1.35,0.02,56.51442181470414,0.6963714928201294,0.7076314009184701,0.0001791688868223148
1.35,0.02,56.76837839777545,0.699204683042905,0.7053629246989958,5.3765145525610826e-05
1.35,0.02,57.02456470236126,0.6950218631774796,0.7030703408207956,9.213586267816679e-05
1.35,0.02,57.283018142586975,0.6987934481827498,0.7007532739328955,5.4811259737363105e-06
1.35,0.02,57.543768928913224,0.7009395788862074,0.6984114137840469,9.151652819005053e-06
1.35,0.02,57.80684376659966,0.6941628673523988,0.6960444826225098,5.086565748463796e-06
1.35,0.02,58.07227384479177,0.6724363019348981,0.6936521635308529,0.0006489027309704178
1.35,0.02,58.34009091321723,0.6812929547010526,0.6912341356554378,0.00014297193045034222
1.35,0.02,58.61033145238965,0.6806286093306549,0.6887900365527176,9.670420703875567e-05
1.35,0.02,58.883024291501364,0.6607720174247209,0.6863195742415376,0.0009509821427281288
1.35,0.02,59.1582029409311,0.662719172505624,0.6838224159305789,0.0006512610184719592
1.35,0.02,59.43590579989672,0.674552068712547,0.6812981859288868,6.679908803007765e-05
1.35,0.02,59.7161591089584,0.6478937039468982,0.6787466207819721,0.0014024415711054593
1.35,0.02,59.999011210638734,0.6613727816954527,0.6761672576574908,0.00032370174171047144
1.35,0.02,60.28448520880842,0.6612645894666471,0.6735598656467807,0.00022444005953442178
1.35,0.02,60.572626583776696,0.6372944326131309,0.6709240118496781,0.0016856582558571439
1.35,0.02,60.86346839211664,0.641184516206208,0.6682593790554253,0.001096951604839549
1.35,0.02,61.15705327813749,0.6557710604423926,0.6655655646927888,0.00014413653379935498
1.35,0.02,61.4534156414612,0.6661061608629762,0.6628422443672664,1.607192507945297e-05
1.35,0.02,61.75259506025166,0.655810320634509,0.6600890490173987,2.773491940488787e-05
1.35,0.02,62.05463186821844,0.6517415298910592,0.6573056055827692,4.709976309365276e-05
1.35,0.02,62.35957187920581,0.6539437344497396,0.6544914935605498,4.5843230420502936e-07
1.35,0.02,62.667452379587495,0.64877232282721,0.6516463744401215,1.2675851501170985e-05
1.35,0.02,62.97832088290375,0.6506643361572174,0.6487698188343118,5.532310200924971e-06
1.35,0.02,88.09983102896119,0.34253304591455064,0.41452384415405963,0.012502718731990546
1.35,0.02,88.4826568778096,0.34551447737255125,0.4110847219558656,0.010458809936452118
1.35,0.02,88.86873548969838,0.33625359673220884,0.40762477621183957,0.01249640737653893
1.35,0.02,89.2581144389511,0.33336545025930164,0.4041439750998022,0.0123955814938482
1.35,0.02,89.65083017471932,0.3209691855941811,0.40064239966241133,0.015844106977471264
1.35,0.02,90.0469257421942,0.3166577447394696,0.3971200854615986,0.01630284770652838
1.35,0.02,90.44644493013783,0.32441410419243366,0.3935770755169862,0.012153951284275
1.35,0.02,90.8494384733228,0.3264509316873424,0.39001336597219505,0.01035908869980688
1.35,0.02,91.25594562110648,0.3256275201676775,0.3864290696257104,0.00956664160923068
1.35,0.02,91.66601879164801,0.3142211494531848,0.38282419839139165,0.01229383707559233
1.35,0.02,92.0796923767164,0.3135638449419451,0.3791989383861723,0.011360700295645995
1.35,0.02,92.49702679029592,0.30617136351656554,0.37555326363014035,0.012818016855555649
1.35,0.02,92.91807081434462,0.299725306170206,0.37188726742071415,0.01400249244249816
1.35,0.02,93.34286757084172,0.2981213582016508,0.3682011093491096,0.013338285508078761
1.35,0.02,93.77146742206418,0.28884487531182196,0.3644949034796241,0.015700978826194145
1.35,0.02,94.20392163548193,0.2917912974862963,0.36076877432763976,0.013188204329117173
1.35,0.02,94.64028911754154,0.28280020923075627,0.35702279972195056,0.015430367314115316
1.35,0.02,95.08061641981554,0.2738162606894829,0.3532571831409739,0.017864775186822845
1.35,0.02,95.52495765276285,0.2715538969998478,0.34947208281234887,0.01737261423417171
1.35,0.02,95.97337482103332,0.2712286446282141,0.3456676105680613,0.016030312012998635
1.35,0.02,96.42591029623857,0.2670842981103467,0.3418440657844268,0.016349626692677397
1.35,0.02,96.88264213885365,0.269134401585968,0.3380014678996476,0.01403151546093532
1.35,0.02,97.34360765556067,0.2648970748559384,0.3341402022926765,0.014349098564981143
1.35,0.02,97.80888028511193,0.25319157171438494,0.3302603735063474,0.01798459847479898
1.35,0.02,98.2785134051894,0.2526929428423619,0.32636227790578537,0.016629283762548314
1.35,0.02,98.75257587515041,0.24953655890576215,0.3224461073885222,0.016485862716757234
1.35,0.02,99.23112324134809,0.24858199921541563,0.3185121890926468,0.015353357339938922
1.35,0.02,99.71421941212043,0.24149614473024356,0.31456080635699885,0.016971105969805982
1.35,0.02,100.20192951581326,0.23872149746984384,0.3105922589100135,0.016630827722871003
1.35,0.02,100.69432752975034,0.23576342409562664,0.3066068020701391,0.0163687960245955
1.35,0.02,101.1914736616306,0.23458893976312753,0.3026048308129648,0.015287797696007998
1.35,0.02,101.69344463334039,0.22908775957099797,0.2985866355132276,0.016176523604049416
1.35,0.02,105.38377820977804,0.2018652609386952,0.2697688623452775,0.017092035915110597
1.35,0.02,105.84170910336564,0.20493172016511355,0.2662845310164506,0.01413588459303856
1.35,0.02,106.303530906332,0.20058161796792584,0.26279169618665704,0.014726849775465447
1.35,0.02,106.76930052641349,0.19676634585315989,0.25929064291794945,0.015076856146648988
1.35,0.02,107.2390615635724,0.18712660591203864,0.2557817756745779,0.018427944378335784
1.35,0.02,107.71286550786064,0.1888525457911125,0.2522654585875899,0.01594034130494103
1.35,0.02,108.19076473877928,0.1897045255800644,0.24874206901506074,0.014012231821662805
1.35,0.02,108.6728199445494,0.18035730673646533,0.24521194385003553,0.01715301420107505
1.35,0.02,109.15907807469995,0.17872154837851503,0.24167554164343466,0.01639886784177281
1.35,0.02,109.6496018310954,0.1786655397494411,0.23813322713897175,0.014850535080495667
1.35,0.02,110.14443235268583,0.1733248845223492,0.23458554211859783,0.015997866429583722
1.35,0.02,110.64364190582917,0.17414418135899642,0.23103282636961087,0.014008043713953368
1.35,0.02,111.14728884281722,0.16580913398715286,0.22747554310057408,0.016717164232739196
1.35,0.02,111.65542474555474,0.1647992888985957,0.22391422558886034,0.015606760716983446
1.35,0.02,112.16810985668876,0.15529591997541575,0.2203493686354375,0.019205642424888186
1.35,0.02,112.68540550164545,0.15763654782897682,0.21678148320136756,0.016136633666976447
1.35,0.02,113.20738214348727,0.14894331526977217,0.2132110420448154,0.01937207691130481
1.35,0.02,113.73409546655026,0.1455864102703329,0.2096386440796242,0.019570288073423394
1.35,0.02,114.265610197004,0.14254584278505547,0.20606485079398573,0.019579585566837986
1.35,0.02,114.80200050393816,0.14468900618483307,0.20249018639753327,0.016499448656844856
1.35,0.02,115.34331707167834,0.1358888769332171,0.19891535729752147,0.01996998764238471
1.35,0.02,115.8896532750664,0.1387128926651753,0.19534081414894178,0.016416034229931008
1.35,0.02,116.4410537398305,0.13541188254079786,0.1917674244141503,0.016561452548792897
1.35,0.02,116.99760631237277,0.128554858135155,0.18819552204075823,0.018900602695162798
1.35,0.02,117.55937484232534,0.12859659912287785,0.1846260431236082,0.01700355238036055
1.35,0.02,118.12644169828253,0.12418176604824206,0.18105955338079222,0.0178675061958371
1.35,0.02,118.69887332401028,0.12482442389270838,0.17749681893391203,0.015630596739931488
1.35,0.02,119.27674616576329,0.12006998969843226,0.1739385708581346,0.016683039430778035
1.35,0.02,119.86013812915239,0.11468608228936346,0.17038556065500218,0.018208302853116063
1.35,0.02,120.44913770481129,0.11428096262476778,0.16683850611341525,0.0165567016986072
1.35,0.02,121.04381691234232,0.112120020933869,0.16329825509326798,0.01603943440901011
1.35,0.02,121.6442675253863,0.10992219123461591,0.15976556791874535,0.015550047683237554
1.35,0.02,90.31819625852626,0.3314699564872431,0.3947133298217932,0.010133238399977764
1.35,0.02,90.71066171215192,0.33160161455604237,0.39123942339128553,0.009090771609465134
1.35,0.02,91.10646183381535,0.32977859223132205,0.38774587683114675,0.00866600081305405
1.35,0.02,91.50564539576773,0.32421952063508475,0.38423269644974606,0.009373437775180337
1.35,0.02,91.90824976495509,0.3159035356872633,0.3807000033275648,0.01102858466499162
1.35,0.02,92.31431907045203,0.3078350770427363,0.37714787345602563,0.012738408684651524
1.35,0.02,92.72389820362743,0.31249782780353086,0.3735763912129787,0.009986152754591771
1.35,0.02,93.13703917676203,0.31541053797232366,0.3699855946407801,0.008050142636653207
1.35,0.02,93.55378222751713,0.3057228049233897,0.3663756402457514,0.010040968963367612
1.35,0.02,93.974181093948,0.3096997702217254,0.3627465838191598,0.007757383689776658
1.35,0.02,94.39827103381283,0.2995759551861354,0.3590986574415461,0.009866235950389197
1.35,0.02,94.82611398232794,0.2910697011675009,0.3554318806666848,0.011654807503803774
1.35,0.02,95.25775994978738,0.2884211902121935,0.3517463941082034,0.011400490568320251
1.35,0.02,95.69325314398748,0.27093553501448064,0.3480424059675465,0.017082600988360997
1.35,0.02,96.13264519533385,0.27036396918512545,0.34432007962733197,0.015884947162127922
1.35,0.02,96.57598866221807,0.2800205096290196,0.340579589977045,0.010768120934216235
1.35,0.02,97.02334393435862,0.2689298254558203,0.3368210661096769,0.01368447826247008
1.35,0.02,97.47475873550275,0.27139140715922616,0.33304476426180984,0.01141328989345887
1.35,0.02,97.93028853861777,0.2696765797988636,0.32925089627714405,0.010779315178741054
1.35,0.02,98.38999690963874,0.26880118148622395,0.325439628616915,0.009857169844402136
1.35,0.02,98.85392728709994,0.26090193797948985,0.3216113166962564,0.011459884876055702
1.35,0.02,99.32215969704936,0.26108825299294763,0.3177660367350479,0.010109233834183313
1.35,0.02,99.79473238555623,0.25321220326195915,0.31390423236655335,0.011734541994105941
1.35,0.02,100.27172064057021,0.24373259379285825,0.3100260673380743,0.014175661654598336
1.35,0.02,100.75317918383026,0.24407603015356677,0.3061318984040007,0.012579318928840138
1.35,0.02,101.23917860858134,0.23894457880024247,0.3022219790880714,0.013248637307147365
1.35,0.02,101.72977585984091,0.24165989364335275,0.2982966991522058,0.010753480502346778
1.35,0.02,102.22503645516733,0.23520630536990564,0.29435640575576916,0.011886048026285085
1.35,0.02,102.72502716284662,0.22792895143183797,0.29040146360263835,0.013439377090299706
1.35,0.02,103.22982382296117,0.22567357594174622,0.2864321944097925,0.012888249960003123
1.35,0.02,103.73948815924768,0.2274213292567919,0.28244906024815725,0.010720698363795763
1.35,0.02,104.25409882545955,0.22557068196441923,0.2784524202773949,0.0100429302938584
1.35,0.02,117.81327779566458,0.12389975472064799,0.18302459329916584,0.01909987326796986
1.35,0.02,118.32521939136312,0.12016430718638846,0.17981811202284806,0.019789866501402544
1.35,0.02,118.84151081011129,0.11497332073427122,0.1766149425642278,0.021513975469236328
1.35,0.02,119.3622156716338,0.11242856167139516,0.17341557218751724,0.02144798996292973
1.35,0.02,119.88738271829457,0.10851850611137016,0.17022059926889024,0.022365966965051602
1.35,0.02,120.4170695131445,0.10787753799587232,0.16703058677694185,0.0209487570367479
1.35,0.02,120.95133461358978,0.10712736989904374,0.163846111356891,0.019634372802139873
1.35,0.02,121.49024586572945,0.10811282563672932,0.16066771495857787,0.017190861227744686
1.35,0.02,122.03385575655906,0.10179030910338835,0.1574960507729995,0.019702904547327482
1.35,0.02,122.58223438332028,0.09887897991731034,0.15433168910073897,0.019924637472053596
1.35,0.02,123.1354277371006,0.09664239990606067,0.1511753596122171,0.019671484175341435
1.35,0.02,123.69351660772026,0.09317571855441399,0.14802761308504658,0.020325466788895866
1.35,0.02,124.25656622983755,0.09204271709958937,0.14488911174362135,0.01927502621324973
1.35,0.02,124.82463426918984,0.08874629743870918,0.1417605803051829,0.019825780776263752
1.35,0.02,125.39778807374881,0.08584874356975597,0.1386427100015417,0.020103494021211258
1.35,0.02,125.97609620197376,0.08390050569276927,0.13553620687685572,0.019671833071105056
1.35,0.02,126.55963742769964,0.08106537250143289,0.13244174456357555,0.01992975564438195
1.35,0.02,127.14847400295673,0.07656364499031974,0.12936010661412836,0.02154811427536236
1.35,0.02,127.74267828804871,0.07342454153921327,0.1262920439238873,0.02213102838115413
1.35,0.02,128.3423331999455,0.07174168543140332,0.12323827571598148,0.021518467339232766
1.35,0.02,128.94749540094026,0.06915836952084377,0.12019967652812641,0.021674060166060983
1.35,0.02,129.55826927897922,0.06706379368842036,0.11717690296742939,0.021431900468541574
1.35,0.02,130.1747047231763,0.06367124157292962,0.11417090539028145,0.022336829483377597
1.35,0.02,130.79689994098575,0.06138382840024447,0.11118241754383319,0.02230478105689924
1.35,0.02,131.42492631279052,0.059164684756347355,0.10821232646058555,0.022231027050541696
1.35,0.02,132.0588759221565,0.05726588519912262,0.1052614425822033,0.021884305135887037
1.35,0.02,132.69882304956582,0.05663244227884962,0.10233068186618635,0.02040765353359467
1.35,0.02,133.3448531577338,0.054838895930076174,0.09942092905251869,0.019991340820006243
1.35,0.02,133.99705334085593,0.05126570834042624,0.09653308318404395,0.021227284549959313
1.35,0.02,134.65552252660194,0.05056422733855037,0.09366801356311917,0.019835334563184016
1.35,0.02,135.3203412289329,0.04735050612680241,0.09082669171293344,0.020810828595340676
1.35,0.02,135.9916120457403,0.045872533720142106,0.08801001511407117,0.020174605536908235
1.35,0.02,132.15722408358184,0.058013328430843475,0.10480790153000727,0.020892814755059736
1.35,0.02,132.73149534948942,0.05725910072538716,0.10218234623348567,0.019749967204408858
1.35,0.02,133.3106460360383,0.05452612352554638,0.09957377030374272,0.02037976943187886
1.35,0.02,133.8947475087517,0.051543976294978436,0.09698278093013787,0.021289191203534317
1.35,0.02,134.4838544444507,0.049848655006429814,0.09441007372826773,0.021032925408132733
1.35,0.02,135.0780314145755,0.04976304664962753,0.09185631324051705,0.019289290303349017
1.35,0.02,135.67734410598572,0.04866504100355784,0.08932217272256389,0.01850606976109795
1.35,0.02,136.28186862514656,0.04516712814336009,0.08680829569716751,0.019974897805773217
1.35,0.02,136.89166384942533,0.04316924284595671,0.08431541118201442,0.020079451016190252
1.35,0.02,137.50680841050973,0.041936136715577346,0.0818441798159781,0.019459562154382014
1.35,0.02,138.12735389897236,0.04020704095597318,0.07939538329677993,0.01934276417156049
1.35,0.02,138.75339094091728,0.03882870096791359,0.07696966046197214,0.018900080660303086
1.35,0.02,139.384992713422,0.036520960778678634,0.07456773341083767,0.01941264460524447
1.35,0.02,140.02222390311533,0.03564238221568966,0.07219036748558544,0.018503233517341972
1.35,0.02,140.66516005768722,0.03263337567418117,0.06983829738356877,0.0198201595866415
1.35,0.02,141.31387808269406,0.03159605476462102,0.0675122640618789,0.019107255669904614
1.35,0.02,141.96846634280527,0.029667320815660727,0.06521297932692591,0.019374882915030263
1.35,0.02,142.6289946693308,0.02784736907853604,0.06294123125476,0.019567128540254983
1.35,0.02,143.29554423255172,0.026178089781263597,0.060697777062992134,0.01963183608506255
1.35,0.02,143.96820804470553,0.02527309983355092,0.05848334470687998,0.018858708749890152
1.35,0.02,144.64704966680594,0.023218655075310717,0.05629876764249278,0.019437261120996426
1.35,0.02,145.33218619619095,0.022322634335713534,0.05414471505277514,0.01870256072409198
1.35,0.02,146.02367359605017,0.02104770178699371,0.0520220583815418,0.018442383794383618
1.35,0.02,146.72162203074524,0.019385033036168876,0.04993150630200497,0.018687339879890057
1.35,0.02,147.42611157132953,0.018613916479441855,0.047873866763726,0.01788334113189871
1.35,0.02,148.13724551268365,0.017441800720988457,0.04584988476871476,0.017601336259264574
1.35,0.02,148.85510717905169,0.01665159451338531,0.04386036782915777,0.016878958886818517
1.35,0.02,149.579792438365,0.015332631113667198,0.04190609066765424,0.01685074273015963
1.35,0.02,150.3113989886701,0.014680235253005318,0.039987826157900155,0.016016728563350055
1.35,0.02,151.0500378022315,0.013412762857910356,0.03810631578324571,0.01600185018002811
1.35,0.02,151.79579919570781,0.011742756282339615,0.03626235565321835,0.01657947318861063
1.35,0.02,152.54879825844037,0.010905405768283742,0.034456679909537886,0.016097387070742444
1.35,0.02,140.44670106294924,0.033865856288310674,0.07063225760203402,0.01913811495560678
1.35,0.02,141.05699312508392,0.03295292145360488,0.06842769354856976,0.018391083930023863
1.35,0.02,141.67247066638492,0.031080426626786877,0.06624675359776407,0.01866764007997242
1.35,0.02,142.29320952873215,0.02857762030597082,0.06409003477863816,0.019677498787984127
1.35,0.02,142.91926781851512,0.02700207543590401,0.06195820442141456,0.019721858712053248
1.35,0.02,143.55071415737606,0.024654113674139718,0.059851900073802804,0.02069916186300939
1.35,0.02,144.1876183523408,0.024459851081155885,0.05777176258406326,0.01920805941073445
1.35,0.02,144.83006128360356,0.023501894811688778,0.055718404510374984,0.018627660039552657
1.35,0.02,145.47810552157668,0.02225874103592167,0.05369250404491832,0.018402595939260954
1.35,0.02,146.1318346300701,0.0206438980108264,0.051694679045324245,0.01865087511244618
1.35,0.02,146.79130343564177,0.01924953238668422,0.04972564028237831,0.018678354812439325
1.35,0.02,147.45660824886005,0.017499902586475952,0.04778597817806083,0.019194885397581192
1.35,0.02,148.12782683678753,0.017071961095296052,0.04587634513234544,0.018085410626332676
1.35,0.02,148.80502794348033,0.014986852948893155,0.04399742193607671,0.019128691544311512
1.35,0.02,149.48829185530866,0.01416316908601613,0.042149858676605825,0.018582619701041768
1.35,0.02,150.17770030168052,0.013336702810984723,0.04033430397613996,0.018070733763100512
1.35,0.02,150.87334718988248,0.012415492450656311,0.038551377248669014,0.017718808585459163
1.35,0.02,151.57530673134858,0.0116161329967387,0.036801750150269055,0.017236009396677156
1.35,0.02,152.28366518771355,0.011159384818344836,0.0350860626513395,0.016316618875502748
1.35,0.02,152.9985214053478,0.010221305036464309,0.0334049247782734,0.01608984986196939
1.35,0.02,153.71994293208877,0.008848898924330302,0.03175901829671134,0.016526756738922874
1.35,0.02,154.4480542101297,0.007935682608411692,0.03014889242436594,0.01636632893116913
1.35,0.02,155.18291471291542,0.007476843329368652,0.028575239030448545,0.015577902976945253
1.35,0.02,155.9246415147963,0.006637396720732297,0.027038618804915503,0.015393162850925632
1.35,0.02,156.67331970923118,0.005930452127060844,0.025539656042754193,0.015055836208739196
1.35,0.02,157.42905907020557,0.004981861393074917,0.024078918377055294,0.015145928888438468
1.35,0.02,158.19194814842334,0.004180482085739772,0.022657007638948654,0.01506739115590561
1.35,0.02,158.9620888250702,0.004373846507430758,0.021274489991568227,0.013426021036984833
1.35,0.02,159.7395849262399,0.003222205669577719,0.019931918016665162,0.014008410354134216
1.35,0.02,160.52455438486095,0.0031863120603167743,0.01862980978129802,0.0128021501377528
1.35,0.02,161.31709318264637,0.0029281596956232062,0.017368707862938912,0.012006041728499676
1.35,0.02,162.11732362784244,0.002745010102920894,0.016149098027504277,0.011125672330674971
1.35,0.02,137.0575082211677,0.03948903620649381,0.08364486405121377,0.023309705321043598
1.35,0.02,137.6530730061735,0.03912328136996715,0.08126300402839853,0.021851963842106446
1.35,0.02,138.25369813683432,0.036991302600712934,0.07890221979880693,0.02226204769478553
1.35,0.02,138.85945762484977,0.03561068797347518,0.07656312025378924,0.021904824465284335
1.35,0.02,139.47040817441373,0.032673353925705036,0.07424639233752052,0.023278134713043533
1.35,0.02,140.08661675122374,0.031291866031447096,0.0719526927978102,0.022977636680951388
1.35,0.02,140.7081514777557,0.030648640381101388,0.06968268408807181,0.02186564119992752
1.35,0.02,141.33509128244157,0.029949949633604332,0.0674369999138255,0.020838396436786456
1.35,0.02,141.96749722577425,0.02798018551194328,0.06521634805390902,0.02126049437336724
1.35,0.02,142.60545085504174,0.026937026829890572,0.06302137273556846,0.020660927601561668
1.35,0.02,143.24900567375363,0.02498503107007263,0.06085282296068062,0.021141147320958648
1.35,0.02,143.89825566835742,0.023683069450095667,0.05871131815529121,0.02089849531410077
1.35,0.02,144.55327672927817,0.021890260604879613,0.056597548727353196,0.02128353393217228
1.35,0.02,145.21413594167313,0.01948177701309047,0.05451223977194005,0.02251115210516096
1.35,0.02,145.88091165448012,0.019498576431581,0.05245608583768378,0.02070679519654597
1.35,0.02,146.553683624852,0.019003978355376976,0.050429783345701834,0.019583292922754524
1.35,0.02,147.23254349394952,0.01705937772712902,0.04843399968339201,0.020323882176428193
1.35,0.02,147.91756368237174,0.01610257989343407,0.046469464532992215,0.0198441641619849
1.35,0.02,148.60882837012872,0.014916432080260916,0.04453687636139834,0.019699871007846755
1.35,0.02,149.30643401827734,0.013833455843738074,0.04263690412005806,0.019458228727642222
1.35,0.02,150.0104465446229,0.012789320102764727,0.0407703024900322,0.01920357043090347
1.35,0.02,150.72098738837897,0.012435066507214555,0.038937680741438066,0.018038787823861684
1.35,0.02,151.43811458780547,0.010947836979457932,0.03713981533020172,0.01847127466376945
1.35,0.02,152.16194239207042,0.010699479193343417,0.035377338738752366,0.01721431779366253
1.35,0.02,152.89255384119784,0.009569474186394644,0.03365096174693618,0.01723332745998906
1.35,0.02,153.63005606015977,0.008414748748897957,0.03196133603340814,0.01734726521342902
1.35,0.02,154.3745354627967,0.007845404446268004,0.03030915910637432,0.016649101733849214
1.35,0.02,155.12609147174612,0.007055518376988248,0.0286950940738236,0.016318860469122363
1.35,0.02,155.88482540761999,0.006564575365804224,0.027119795322590127,0.015579655467381166
1.35,0.02,156.6508523574456,0.005824033817063629,0.025583884099959434,0.015261626486303406
1.35,0.02,157.424265986751,0.005224439413181574,0.024088018417898184,0.014772265891443714
1.35,0.02,158.2051856522982,0.004915224553816023,0.02263279748071953,0.013869800703495022
1.35,0.02,152.82502097596785,0.009439771120893708,0.033808334324659794,0.017564511369103603
1.35,0.02,153.48910134589693,0.00898478335322368,0.032280173819950804,0.0168114093816273
1.35,0.02,154.15882421904158,0.007735727719680863,0.030782386030981827,0.01725494764386581
1.35,0.02,154.8342721216327,0.007300821242422177,0.029315434303218875,0.016532014610589823
1.35,0.02,155.51550828128714,0.006100888012045471,0.02787982164735745,0.01701309127048456
1.35,0.02,156.20260736763996,0.0055978158690020005,0.026476021699267348,0.016463934183245824
1.35,0.02,156.895645340184,0.004909709513718613,0.025104501124928437,0.016245278334378898
1.35,0.02,157.59471020751818,0.0045850344086179416,0.023765698691627514,0.015480204773745069
1.35,0.02,158.29987005472037,0.004288000928304518,0.02246008616503565,0.014702734416268319
1.35,0.02,159.01121581052652,0.0037997175813943023,0.021188085706767164,0.014270064329922692
1.35,0.02,159.72880713365288,0.0029467623710696575,0.019950167555450937,0.014491897727708548
1.35,0.02,160.45274882303383,0.0026515501088741557,0.018746714346178046,0.013818651473643452
1.35,0.02,161.18312549975977,0.002212277456605362,0.01757813644447869,0.013432005331223256
1.35,0.02,161.92001196666854,0.0018716716975542412,0.01644484871259793,0.012914529773028639
1.35,0.02,162.66349558619828,0.0016284717403168435,0.015347233798685921,0.012263084988661712
1.35,0.02,163.41366529100722,0.0012489081953248843,0.014285659849361074,0.01189702789238795
1.35,0.02,164.1706232649342,0.0012382564620712873,0.013260464098410517,0.01089957903272616
1.35,0.02,164.9344502600642,0.001015680059028527,0.012271999230686713,0.010324700883080934
1.35,0.02,165.70524014073192,0.000588022509213741,0.011320583834087116,0.010175082335005418
1.35,0.02,166.48310046516764,0.00045454794651187563,0.010406504120674514,0.00951726252581682
1.35,0.02,167.26810473456155,0.0004496981412960741,0.009530068270474382,0.008651892026663244
1.35,0.02,168.06038835886378,0.000349926778841701,0.00869149610021669,0.00800573088234713
1.35,0.02,168.86001605323233,0.00015605631353342498,0.007891064198686168,0.007582037793246776
1.35,0.02,169.6671152104071,0.00013837641574960708,0.007128961865132935,0.006854894983256955
1.35,0.02,170.48177842358913,0.00023885032270449394,0.006405390962469583,0.005936596795523862
1.35,0.02,171.3041251417332,0.00012196314549128387,0.005720504751185459,0.005479178756768512
1.35,0.02,172.1342517199909,0.000256238787906039,0.005074450984882861,0.004574912408111893
1.35,0.02,172.97226901888246,0.00032798994720066794,0.004467337572356416,0.0038354385547015295
1.35,0.02,173.8182900152513,0.00025623539017537807,0.0038992426209378886,0.003403610129855353
1.35,0.02,174.6724430360865,0.0004786783546984939,0.0033702052337214335,0.002480836362265058
1.35,0.02,175.53483252248347,0.0005037341412467125,0.0028802487851159702,0.001960879866250034
1.35,0.02,176.4055915623692,0.0007043334018214194,0.0024293469972469913,0.0012248854971213165
1.35,0.02,17.582631500544895,0.9661395994385934,0.9679242956069466,3.2906916664771812e-06
1.35,0.02,17.65903443742422,0.985854247091283,0.9676487422751474,0.0003425214038216485
1.35,0.02,17.7360865484646,0.9575739935737813,0.967369704205243,9.919263168797235e-05
1.35,0.02,17.81379732836983,0.9662361467201895,0.9670871186495174,7.48798335268019e-07
1.35,0.02,17.892174051523913,0.9448244083186701,0.96680093021312,0.0004995521823409605
1.35,0.02,17.971225308723493,0.9604880057812293,0.9665110780186504,3.753438527736509e-05
1.35,0.02,18.050959839164314,0.9859429812837351,0.9662174999073025,0.0004026987873530735
1.35,0.02,18.131387768300648,0.9743787493717959,0.9659201278321128,7.407266531671993e-05
1.35,0.02,18.21251692937098,0.9778511983319018,0.9656189014272405,0.00015495666804225407
1.35,0.02,18.294357783793522,0.9692498528138384,0.9653137497925584,1.6049607702634418e-05
1.35,0.02,18.376917195347627,0.9767775879961115,0.965004614638443,0.0001436292630914535
1.35,0.02,18.460207221228067,0.9923276311547946,0.964691417434432,0.0007917146301858444
1.35,0.02,18.54423759715377,0.9604038606075825,0.9643740874233888,1.6345006750504856e-05
1.35,0.02,18.62901692924648,0.9646649436794781,0.9640525572664539,3.890006992149744e-07
1.35,0.02,18.714555268619176,0.9573912496740138,0.963726753297426,4.164936381078258e-05
1.35,0.02,18.800862847039873,0.9731296589119935,0.9633966002410616,9.833170582925087e-05
1.35,0.02,18.88795142083467,0.9545268084623847,0.9630620160124358,7.564390113119017e-05
1.35,0.02,18.975830280590575,0.9377752532066826,0.9627229270078239,0.0006464855158509093
1.35,0.02,19.064510225468585,0.9428785049653119,0.9623792528636376,0.00039514481163481214
1.35,0.02,19.154003630122514,0.9431355007336434,0.9620309060562627,0.0003711277257917856
